Item_ID,AIdent,Activation,Completion,Pay_Rate,Bill_Rate,Margin,Hours_Worked,Branch,City,How_Heard,Profit
673831,209385,12/5/2017,12/21/2017,8.75,11.7,2.95,37.5,12-Chicago,Riverdale ,,110.625
678101,224826,2/5/2018,,8.75,11.7,2.95,37.5,12-Chicago,Sauk village ,Other web site,110.625
666132,186392,9/25/2017,10/4/2017,10.5,13.97,3.47,31.85,14-Louisville,Radcliff,Friend/Relative Referral,110.5195
676448,221590,12/4/2017,1/19/2018,13,16.77,3.77,29.3,12-Chicago,Bolingbrook,Friend/Relative Referral,110.461
675899,223108,1/6/2018,,11,14.63,3.63,30.39,14-Louisville,Louisville,Other web site,110.3157
665745,186388,9/16/2017,9/23/2017,11,14.63,3.63,30.38,14-Louisville,Elizabethtown,Advanced Careers,110.2794
667363,185499,10/11/2017,10/15/2017,10,14.19,4.19,26.3,12-Chicago,Carol Stream,Friend/Relative Referral,110.197
673221,221791,12/7/2017,12/10/2017,11,14.58,3.58,30.77,06-Akron,akron,Indeed,110.1566
674436,222558,12/21/2017,12/28/2017,10,12.8,2.8,39.25,12-Chicago,phoenix,Craigslist,109.9
677695,224852,2/5/2018,,8.75,11.7,2.95,37.25,12-Chicago,park forest,,109.8875
676165,223288,1/10/2018,1/17/2018,10.5,13.97,3.47,31.62,14-Louisville,sheperdsville,Indeed,109.7214
668985,208708,10/30/2017,11/4/2017,15,19.8,4.8,22.85,11-Florence,cincinnati,Other web site,109.68
675919,222438,1/9/2018,1/16/2018,8.75,11.2,2.45,44.75,06-Akron,Stow,Indeed,109.6375
671852,210231,11/17/2017,12/7/2017,12,15.48,3.48,31.5,12-Chicago,Bolingbrook,Walk-In,109.62
668983,208676,10/30/2017,11/4/2017,15,19.8,4.8,22.83,11-Florence,florence,Craigslist,109.584
673053,220926,11/30/2017,12/16/2017,12.5,16.63,4.13,26.51,11-Florence,Cincinnati,Friend/Relative Referral,109.4863
670849,186259,11/13/2017,12/3/2017,10,12.8,2.8,39.09,12-Chicago,Chicago,,109.452
677096,224091,1/24/2018,1/31/2018,9,11.88,2.88,38,03-Independence,Maple Heights,Indeed,109.44
672875,185261,11/28/2017,12/5/2017,11.25,15.19,3.94,27.75,07-Columbus East,Columbus,Flyer,109.335
672874,186294,11/28/2017,12/7/2017,11.25,15.19,3.94,27.75,07-Columbus East,Columbuz,Friend/Relative Referral,109.335
677758,224444,2/5/2018,2/12/2018,10.5,13.86,3.36,32.5,07-Columbus East,Columbus,Indeed,109.2
672510,187086,11/22/2017,12/8/2017,9.5,13.78,4.28,25.5,05-Elyria,lorain ,Walk-In,109.14
673554,208820,12/5/2017,12/11/2017,9,11.88,2.88,37.75,08-Columbus West,COLUMBUS,Friend/Relative Referral,108.72
673557,208821,12/5/2017,12/11/2017,9,11.88,2.88,37.75,08-Columbus West,COLUMBUS,Friend/Relative Referral,108.72
675296,221541,12/24/2017,1/4/2018,9,11.7,2.7,40.25,05-Elyria,lorain,Newspaper Ad,108.675
666531,186890,10/3/2017,10/10/2017,9,12.06,3.06,35.5,05-Elyria,Wellington,,108.63
672544,221000,11/25/2017,12/16/2017,14.5,19.14,4.64,23.4,14-Louisville,Cox's Creek ,Craigslist,108.576
677166,224391,1/29/2018,2/11/2018,10,12.8,2.8,38.75,06-Akron,akron,Other web site,108.5
668588,186917,10/30/2017,11/5/2017,9.5,12.16,2.66,40.75,06-Akron,Akron,Walk-In,108.395
678335,224871,2/13/2018,,10.5,13.86,3.36,32.25,08-Columbus West,columbus,Friend/Relative Referral,108.36
663098,184224,8/3/2017,8/10/2017,8.15,11,2.85,38,06-Akron,Akron,,108.3
666823,186141,9/13/2017,10/3/2017,10.5,13.97,3.47,31.16,14-Louisville,Radclifff,Zip Recruiter,108.1252
676699,222993,1/9/2018,1/17/2018,12.5,16.63,4.13,26.16,11-Florence,Covington,Walk-In,108.0408
674024,221704,12/15/2017,12/19/2017,10,14.5,4.5,24,06-Akron,Lorain,Friend/Relative Referral,108
675885,223031,1/3/2018,1/8/2018,10,14.5,4.5,24,05-Elyria,lorain,Friend/Relative Referral,108
676899,223146,1/18/2018,,10,14.5,4.5,24,05-Elyria,Lorain,Walk-In,108
670930,209066,11/7/2017,11/10/2017,10.5,14.39,3.89,27.75,10-West Chester,cincinnati,Craigslist,107.9475
676722,210025,1/22/2018,,9.5,12.07,2.57,42,08-Columbus West,columbus,Friend/Relative Referral,107.94
675982,209249,1/4/2018,1/14/2018,11,14.52,3.52,30.65,07-Columbus East,columbus,Friend/Relative Referral,107.888
670336,209685,11/9/2017,11/17/2017,14.5,19.14,4.64,23.24,14-Louisville,louisville,Craigslist,107.8336
677021,221428,1/18/2018,,11,14.52,3.52,30.6,07-Columbus East,Reynoldsburg,Walk-In,107.712
669252,208507,10/25/2017,10/30/2017,11.5,15.24,3.74,28.75,11-Florence,cincinati,Friend/Relative Referral,107.525
677342,223722,1/24/2018,1/29/2018,15.75,21.26,5.51,19.5,12-Chicago,Monee,,107.445
672657,221189,11/29/2017,12/1/2017,14.5,19.14,4.64,23.1,14-Louisville,Louisville,Friend/Relative Referral,107.184
664683,185122,8/21/2017,8/28/2017,11,14.63,3.63,29.51,14-Louisville,New Albany,Craigslist,107.1213
676376,223283,1/9/2018,1/12/2018,10.5,13.97,3.47,30.87,14-Louisville,Louisville,Friend/Relative Referral,107.1189
673065,208172,11/30/2017,12/16/2017,14.5,19.14,4.64,23.08,14-Louisville,Louisville,Craigslist,107.0912
674034,221913,12/13/2017,12/16/2017,14.5,19.14,4.64,23.08,14-Louisville,radcliff,Indeed,107.0912
669106,209004,10/31/2017,12/3/2017,10,12.8,2.8,38.24,12-Chicago,Chicago,,107.072
676028,223284,1/9/2018,1/12/2018,10.5,13.97,3.47,30.8,14-Louisville,louisville,,106.876
676029,223285,1/9/2018,1/12/2018,10.5,13.97,3.47,30.79,14-Louisville,Louisville ,,106.8413
673340,221601,12/4/2017,12/11/2017,10,13,3,35.5,05-Elyria,Lorain,Walk-In,106.5
675464,223004,1/3/2018,1/10/2018,10.5,13.97,3.47,30.67,14-Louisville,Radcliff,Indeed,106.4249
672687,221474,12/3/2017,12/7/2017,9.5,12.16,2.66,40,06-Akron,Munroe Falls,Craigslist,106.4
673975,222185,12/15/2017,1/8/2018,9,12.06,3.06,34.75,05-Elyria,Elyria,Walk-In,106.335
671938,220809,11/14/2017,12/8/2017,8.75,11.7,2.95,36,12-Chicago,Hazel Crest ,,106.2
671834,220822,11/14/2017,12/8/2017,8.75,11.7,2.95,36,12-Chicago,Chicago Heights,,106.2
665974,186430,9/19/2017,9/25/2017,10.35,13.66,3.31,32.07,12-Chicago,Chicago,Other web site,106.1517
668871,184344,10/25/2017,11/24/2017,12,15.48,3.48,30.5,12-Chicago,Chicago,Friend/Relative Referral,106.14
669278,209046,11/1/2017,11/4/2017,14,18.48,4.48,23.65,11-Florence,Florence,Friend/Relative Referral,105.952
669281,208892,11/1/2017,11/4/2017,14,18.48,4.48,23.61,11-Florence,cincinnati,Walk-In,105.7728
672291,208646,11/20/2017,11/25/2017,10,13,3,35.25,05-Elyria,Lorain,,105.75
677312,223994,1/24/2018,,9,12.33,3.33,31.75,05-Elyria,Lorain,Friend/Relative Referral,105.7275
666176,186431,9/18/2017,9/22/2017,10.35,13.66,3.31,31.93,12-Chicago,Matteson,Friend/Relative Referral,105.6883
671445,208823,11/20/2017,11/21/2017,13.25,17.69,4.44,23.8,07-Columbus East,Columbus,Walk-In,105.672
669282,208895,11/1/2017,11/4/2017,14,18.48,4.48,23.56,11-Florence,cincinnatti,Walk-In,105.5488
673495,209785,12/4/2017,12/17/2017,9,11.52,2.52,41.83,12-Chicago,Chicago,,105.4116
664464,185203,8/22/2017,8/31/2017,10,13.4,3.4,31,07-Columbus East,Columbus,Friend/Relative Referral,105.4
666212,186645,9/25/2017,10/7/2017,10.35,13.66,3.31,31.82,12-Chicago,Lemont,Craigslist,105.3242
667909,207773,10/18/2017,10/21/2017,14,18.48,4.48,23.5,11-Florence,Fort Wright,Indeed,105.28
674717,221130,12/18/2017,12/20/2017,12.37,16.58,4.21,25,08-Columbus West,grove city ,Walk-In,105.25
668932,208461,10/30/2017,11/4/2017,14,18.48,4.48,23.49,11-Florence,Covington,Friend/Relative Referral,105.2352
671009,186490,11/6/2017,12/3/2017,10,12.8,2.8,37.57,12-Chicago,Chicago,Craigslist,105.196
668948,208682,10/30/2017,11/4/2017,14,18.48,4.48,23.48,11-Florence,Cincinnati ,Friend/Relative Referral,105.1904
671561,220641,11/20/2017,11/23/2017,14,18.48,4.48,23.44,14-Louisville,Louisville,Indeed,105.0112
672059,220683,11/21/2017,12/16/2017,14,18.48,4.48,23.41,14-Louisville,Louisville,Zip Recruiter,104.8768
668324,208147,10/23/2017,11/7/2017,9.25,12.16,2.91,36,03-Independence,cleveland,Craigslist,104.76
677780,224522,2/1/2018,,9.25,12.16,2.91,36,03-Independence,cleveland ,Indeed,104.76
671532,186894,11/13/2017,11/29/2017,11,14.58,3.58,29.25,11-Florence,Cincinnati,,104.715
666003,186547,9/20/2017,10/11/2017,8.25,11.04,2.79,37.5,12-Chicago,Sauk Village,,104.625
666421,186382,9/18/2017,10/6/2017,8.25,11.04,2.79,37.5,12-Chicago,Chicago,,104.625
670373,209985,11/3/2017,11/13/2017,8.25,11.04,2.79,37.5,12-Chicago,Richton Park,,104.625
666005,186551,9/18/2017,10/5/2017,8.25,11.04,2.79,37.5,12-Chicago,Sauk Village,,104.625
667229,187199,10/2/2017,10/7/2017,10.35,13.66,3.31,31.6,12-Chicago,Bolingbrook,,104.596
667125,186996,9/29/2017,10/14/2017,9,11.52,2.52,41.5,06-Akron,akron,Indeed,104.58
665955,185290,9/11/2017,9/15/2017,9.75,12.87,3.12,33.5,06-Akron,Akron,Indeed,104.52
675693,221132,1/1/2018,1/4/2018,13.25,17.56,4.31,24.2,07-Columbus East,columbus,Friend/Relative Referral,104.302
674137,209332,12/11/2017,12/16/2017,12.5,16.63,4.13,25.25,11-Florence,cincinnati,Walk-In,104.2825
670155,208579,10/30/2017,11/5/2017,9.25,11.84,2.59,40.25,06-Akron,Akron,Indeed,104.2475
668465,184425,10/16/2017,10/21/2017,13,17.16,4.16,25.05,11-Florence,florence,Friend/Relative Referral,104.208
675925,223149,1/9/2018,1/16/2018,8.75,11.2,2.45,42.5,06-Akron,Akron,Walk-In,104.125
677183,224196,1/29/2018,2/5/2018,12.12,16.24,4.12,25.25,08-Columbus West,columbus,Walk-In,104.03
672818,220935,11/29/2017,12/16/2017,14.5,19.14,4.64,22.42,14-Louisville,Louisville,Craigslist,104.0288
671315,207996,11/16/2017,11/24/2017,10,14,4,26,06-Akron,akron,Friend/Relative Referral,104
673620,221628,12/5/2017,12/5/2017,11,14.85,3.85,27,10-West Chester,Cincinnati ,Friend/Relative Referral,103.95
673698,222152,12/13/2017,12/19/2017,10,14.2,4.2,24.75,09-Lancaster,Lancaster,Indeed,103.95
665761,186165,9/18/2017,9/26/2017,9,12.24,3.24,32,03-Independence,clevland,Walk-In,103.68
668190,186188,10/23/2017,10/30/2017,9,12.24,3.24,32,03-Independence,Cleveland,Friend/Relative Referral,103.68
666728,207296,10/4/2017,10/9/2017,9,12.24,3.24,32,03-Independence,Parma Heights,Craigslist,103.68
671803,184269,11/15/2017,11/20/2017,13,16.77,3.77,27.5,12-Chicago,Bolingbrook,Friend/Relative Referral,103.675
663653,184228,8/14/2017,8/24/2017,12.5,16.5,4,25.9,12-Chicago,Melrose Park,Flyer,103.6
665346,185937,9/8/2017,9/15/2017,9.25,11.84,2.59,40,06-Akron,akron,,103.6
668587,186731,10/30/2017,10/30/2017,9.25,11.84,2.59,40,06-Akron,Akron,Indeed,103.6
677243,223737,1/25/2018,2/2/2018,11.35,14.98,3.63,28.53,07-Columbus East,Pickerington,Indeed,103.5639
672354,220993,11/26/2017,11/26/2017,10,13,3,34.5,05-Elyria,Lorain,,103.5
664798,184676,8/30/2017,9/8/2017,9.25,12.16,2.91,35.5,03-Independence,Cleveland,Craigslist,103.305
674378,222246,12/12/2017,12/28/2017,8.75,11.7,2.95,35,12-Chicago,Monee,,103.25
678103,224775,2/12/2018,,8.75,11.7,2.95,35,12-Chicago,dolton,,103.25
678105,225154,2/12/2018,,8.75,11.7,2.95,35,12-Chicago,Richton Park,,103.25
675212,222701,12/27/2017,1/3/2018,10.5,13.97,3.47,29.7,14-Louisville,Louisville,Zip Recruiter,103.059
671867,207599,11/14/2017,12/8/2017,11,14.19,3.19,32.3,12-Chicago,Cicero,,103.037
667337,207752,10/5/2017,10/9/2017,10,12.9,2.9,35.5,07-Columbus East,BLACKLICK,,102.95
668933,207876,10/30/2017,11/4/2017,14,18.48,4.48,22.95,11-Florence,covington,Friend/Relative Referral,102.816
676801,186728,1/22/2018,1/26/2018,11,14.58,3.58,28.7,12-Chicago,Romeoville,Other web site,102.746
664689,184142,8/30/2017,9/7/2017,9,11.52,2.52,40.75,06-Akron,Akron,Indeed,102.69
673413,208195,12/4/2017,12/17/2017,9,11.52,2.52,40.65,12-Chicago,BOLINGBROOK,Friend/Relative Referral,102.438
669342,185404,11/1/2017,11/4/2017,10.5,13.97,3.47,29.52,11-Florence,Radcliff,Friend/Relative Referral,102.4344
672788,184432,12/3/2017,12/3/2017,10.25,13.12,2.87,35.63,12-Chicago,Romeoville,,102.2581
670397,208886,11/11/2017,12/16/2017,14.5,19.14,4.64,22.03,14-Louisville,Louisville,Other web site,102.2192
670851,207419,11/13/2017,12/3/2017,10,12.8,2.8,36.47,12-Chicago,chicago,,102.116
664750,185573,8/29/2017,9/7/2017,11,14.19,3.19,32,12-Chicago,Chicago,Walk-In,102.08
664749,185575,8/29/2017,9/7/2017,11,14.19,3.19,32,12-Chicago,Chicago,Walk-In,102.08
669934,209368,11/7/2017,11/28/2017,11,14.19,3.19,32,12-Chicago,Chicago ,Friend/Relative Referral,102.08
674398,222436,12/16/2017,1/5/2018,11,14.19,3.19,32,12-Chicago,Joliet,,102.08
677544,208364,2/5/2018,2/11/2018,9,11.52,2.52,40.5,06-Akron,West Akron,,102.06
663610,184617,8/10/2017,8/15/2017,10,14,4,25.5,03-Independence,cleveland heights,Friend/Relative Referral,102
670850,186258,11/13/2017,11/28/2017,10,12.8,2.8,36.42,12-Chicago,Chicago,,101.976
665474,185651,9/5/2017,9/14/2017,12.25,16.23,3.98,25.6,07-Columbus East,Columbus,Friend/Relative Referral,101.888
665879,184999,9/19/2017,9/25/2017,10,13.2,3.2,31.81,12-Chicago,Homewood ,,101.792
671837,220823,11/14/2017,11/22/2017,8.75,11.7,2.95,34.5,12-Chicago,Chicago ,,101.775
673951,222244,12/5/2017,12/28/2017,8.75,11.7,2.95,34.5,12-Chicago,Hazel Crest,,101.775
677931,224995,2/12/2018,2/18/2018,9.5,12.16,2.66,38.25,06-Akron,Stow,Indeed,101.745
675370,185210,12/27/2017,1/7/2018,11.35,14.98,3.63,28.02,07-Columbus East,COLUMBUS,Friend/Relative Referral,101.7126
677237,224125,1/25/2018,,11.35,14.98,3.63,28.02,07-Columbus East,Canal Winchester,Friend/Relative Referral,101.7126
677238,224202,1/25/2018,,11.35,14.98,3.63,27.95,07-Columbus East,Reynoldsburg,Friend/Relative Referral,101.4585
674045,186446,12/15/2017,12/16/2017,14.5,19.14,4.64,21.85,14-Louisville,Louisville,Friend/Relative Referral,101.384
668818,184941,10/22/2017,10/30/2017,15,19.8,4.8,21.12,11-Florence,cincinnati ,Friend/Relative Referral,101.376
673134,220694,11/30/2017,12/2/2017,10,14.5,4.5,22.5,03-Independence,bedford hits,Craigslist,101.25
674679,210589,12/17/2017,1/8/2018,11,14.63,3.63,27.87,14-Louisville,Jeffersonville,Newspaper Ad,101.1681
665174,184809,8/29/2017,9/13/2017,8.25,11.04,2.79,36.25,12-Chicago,Chicago,,101.1375
675510,208035,1/4/2018,1/8/2018,9.77,13.48,3.71,27.25,03-Independence,bedford ,Craigslist,101.0975
674589,185935,12/17/2017,12/19/2017,10.5,13.86,3.36,30.08,14-Louisville,shepherdsville,Friend/Relative Referral,101.0688
666183,185175,9/18/2017,10/7/2017,10.35,13.66,3.31,30.5,12-Chicago,Bolingbrook,Friend/Relative Referral,100.955
670847,210011,11/13/2017,12/3/2017,10,12.8,2.8,36.03,12-Chicago,Chicago,,100.884
678468,221688,2/19/2018,,10.25,13.53,3.28,30.75,06-Akron,AKRON,Friend/Relative Referral,100.86
666926,207489,10/9/2017,10/13/2017,9,11.52,2.52,40,06-Akron,akron,,100.8
674870,210602,12/25/2017,1/9/2018,9,11.52,2.52,40,06-Akron,ravenna,Other web site,100.8
663577,184639,8/11/2017,8/23/2017,9,11.52,2.52,40,06-Akron,akron,Indeed,100.8
665756,186278,9/15/2017,9/21/2017,9,11.52,2.52,40,06-Akron,Akron,Friend/Relative Referral,100.8
670454,209096,11/5/2017,11/16/2017,14,18.48,4.48,22.45,14-Louisville,Louisville,Craigslist,100.576
671329,210235,11/17/2017,11/26/2017,11,14.08,3.08,32.65,06-Akron,Akron,Walk-In,100.562
667785,207701,10/11/2017,10/15/2017,10,14.19,4.19,24,12-Chicago,Woodridge,,100.56
672386,220804,11/28/2017,12/2/2017,14,18.48,4.48,22.42,14-Louisville,Mount Washington,Friend/Relative Referral,100.4416
666381,186945,9/18/2017,10/5/2017,8.25,11.04,2.79,36,12-Chicago,Matteson,,100.44
666006,185102,9/20/2017,10/5/2017,8.75,11.7,2.95,34,12-Chicago,Blue Island,,100.3
677461,208631,1/31/2018,1/31/2018,8.75,11.7,2.95,34,12-Chicago,Park Forest,,100.3
666470,186699,9/28/2017,10/2/2017,9.77,13.48,3.71,27,03-Independence,Euclid,Indeed,100.17
666133,186542,9/25/2017,10/4/2017,10.5,13.97,3.47,28.86,14-Louisville,Radcliff,Friend/Relative Referral,100.1442
677244,224217,1/25/2018,2/2/2018,11.35,14.98,3.63,27.57,07-Columbus East,Columbus ,Indeed,100.0791
671196,210139,11/15/2017,11/22/2017,16,20.96,4.96,20.17,11-Florence,cincinnati,Walk-In,100.0432
671429,210023,11/18/2017,12/16/2017,14.5,19.14,4.64,21.55,14-Louisville,Louisville,Indeed,99.992
675354,187155,12/26/2017,1/2/2018,9,11.7,2.7,37,05-Elyria,Lorain,Indeed,99.9
675381,222643,1/2/2018,1/9/2018,14,18.69,4.69,21.3,07-Columbus East,pickerington,Friend/Relative Referral,99.897
665268,185908,9/7/2017,9/12/2017,10.5,13.97,3.47,28.78,14-Louisville,Elizabethtown,Zip Recruiter,99.8666
664966,185180,8/30/2017,9/1/2017,13,17.16,4.16,24,06-Akron,STRONGSVILLE,,99.84
664598,185092,8/22/2017,8/30/2017,9.75,12.87,3.12,32,06-Akron,akron,Other web site,99.84
665295,185290,8/28/2017,9/15/2017,9.75,12.87,3.12,32,06-Akron,Akron,Indeed,99.84
665298,185606,8/31/2017,9/11/2017,9.75,12.87,3.12,32,06-Akron,AKRON,,99.84
665299,185608,8/31/2017,9/10/2017,9.75,12.87,3.12,32,06-Akron,AKRON,,99.84
670800,186471,11/8/2017,11/15/2017,9.75,12.87,3.12,32,06-Akron,akron ,Craigslist,99.84
669617,208067,11/6/2017,11/14/2017,14.5,19.14,4.64,21.5,14-Louisville,louisville,Indeed,99.76
669716,209189,11/6/2017,11/10/2017,9.5,12.16,2.66,37.5,06-Akron,akron,Indeed,99.75
669359,209051,11/1/2017,11/4/2017,15,19.8,4.8,20.77,11-Florence,crittenden,Friend/Relative Referral,99.696
669122,208566,10/31/2017,11/9/2017,9.25,12.16,2.91,34.25,03-Independence,cleveland ,Friend/Relative Referral,99.6675
667634,187001,10/17/2017,11/1/2017,10,13.8,3.8,26.2,08-Columbus West,pickerington,Friend/Relative Referral,99.56
663573,184432,8/8/2017,8/15/2017,10,13.2,3.2,31.1,12-Chicago,Romeoville,,99.52
666463,186950,9/27/2017,10/1/2017,13,17.23,4.23,23.51,07-Columbus East,columbus,Friend/Relative Referral,99.4473
669349,209050,11/1/2017,11/4/2017,15,19.8,4.8,20.71,11-Florence,crittenden,Walk-In,99.408
674150,222348,12/18/2017,12/22/2017,8.15,10.76,2.61,38,03-Independence,Cleveland,Other web site,99.18
665263,185819,9/7/2017,9/15/2017,10.5,13.97,3.47,28.52,14-Louisville,Louisville,Craigslist,98.9644
669068,208996,10/31/2017,11/24/2017,10,12.8,2.8,35.33,12-Chicago,Chicago,,98.924
670981,209896,11/9/2017,11/15/2017,10,12.8,2.8,35.33,12-Chicago,Chicago,,98.924
669173,208898,10/31/2017,11/3/2017,10,17.2,7.2,13.72,03-Independence,cleveland,Friend/Relative Referral,98.784
671044,209575,11/6/2017,11/16/2017,10,12.8,2.8,35.21,12-Chicago,Tinley Park,,98.588
675675,222539,1/8/2018,1/11/2018,11,14.08,3.08,32,06-Akron,Streetsboro ,Indeed,98.56
664353,185037,8/17/2017,8/29/2017,11,14.63,3.63,27.13,14-Louisville,RADCLIFF,Flyer,98.4819
670752,209050,11/5/2017,11/17/2017,16,20.96,4.96,19.83,11-Florence,crittenden,Walk-In,98.3568
676432,222889,1/16/2018,1/18/2018,9.5,12.83,3.33,29.5,06-Akron,Akron,Indeed,98.235
678250,225046,2/15/2018,,9.72,13.02,3.3,29.75,05-Elyria,Lorain,Walk-In,98.175
670170,209349,11/1/2017,12/3/2017,10,12.8,2.8,35.01,12-Chicago,lisle,Indeed,98.028
674389,221794,12/20/2017,12/27/2017,11.02,14.55,3.53,27.75,07-Columbus East,Columbus,Walk-In,97.9575
671006,186491,11/6/2017,12/3/2017,10,12.8,2.8,34.98,12-Chicago,Chicago,Craigslist,97.944
677282,224046,1/22/2018,,9,11.88,2.88,34,08-Columbus West,Columbus,Friend/Relative Referral,97.92
663860,184745,8/15/2017,8/24/2017,9,12.06,3.06,32,09-Lancaster,lancaster,Friend/Relative Referral,97.92
670852,209771,11/13/2017,12/3/2017,10,12.8,2.8,34.96,12-Chicago,Chicago,,97.888
664240,185233,8/23/2017,8/28/2017,8.15,10.76,2.61,37.5,03-Independence,cleveland ,Friend/Relative Referral,97.875
678027,225011,2/13/2018,,9.5,12.16,2.66,36.75,06-Akron,Akron ,Friend/Relative Referral,97.755
671545,210511,11/20/2017,11/24/2017,14,18.48,4.48,21.81,14-Louisville,louisville,Friend/Relative Referral,97.7088
671912,210325,11/14/2017,11/21/2017,11,15.41,4.41,22.15,14-Louisville,Radcliffe,,97.6815
676425,221144,1/12/2018,1/28/2018,11,14.52,3.52,27.72,07-Columbus East,columbus,Friend/Relative Referral,97.5744
671415,210098,11/14/2017,11/24/2017,14,18.48,4.48,21.77,14-Louisville,mt washington,Friend/Relative Referral,97.5296
664708,185244,8/22/2017,8/30/2017,10,13.25,3.25,30,12-Chicago,Chicago,Friend/Relative Referral,97.5
676590,223528,1/15/2018,1/15/2018,10,13.25,3.25,30,12-Chicago,Bolinbrook ,Friend/Relative Referral,97.5
677056,222981,1/19/2018,2/2/2018,10,13.25,3.25,30,12-Chicago,chicago,Friend/Relative Referral,97.5
677045,223906,1/19/2018,2/9/2018,10,13.25,3.25,30,12-Chicago,Joliet,,97.5
677423,224348,1/22/2018,2/2/2018,10,13.25,3.25,30,12-Chicago,Bolingbrook,Craigslist,97.5
677778,224580,2/1/2018,,9.25,12.16,2.91,33.5,03-Independence,CLEVELAND,Indeed,97.485
677458,184230,1/30/2018,2/12/2018,12,15.48,3.48,28,12-Chicago,Chicago,Other web site,97.44
663790,184357,8/7/2017,8/15/2017,11,14.52,3.52,27.67,11-Florence,Cincinnati,Friend/Relative Referral,97.3984
671963,185616,11/20/2017,11/26/2017,14.5,19.14,4.64,20.98,14-Louisville,LOUISVILLE,Indeed,97.3472
669175,208923,10/31/2017,11/3/2017,9.5,12.54,3.04,32,03-Independence,cleveland heights,,97.28
678010,224943,2/12/2018,,9.5,12.54,3.04,32,08-Columbus West,Columbus,Friend/Relative Referral,97.28
671442,210372,11/16/2017,11/27/2017,14,18.48,4.48,21.7,14-Louisville,Louisville,Craigslist,97.216
673552,221835,12/8/2017,12/25/2017,9,11.88,2.88,33.75,08-Columbus West,columbus,Friend/Relative Referral,97.2
665374,185858,9/6/2017,9/11/2017,10,13.25,3.25,29.9,12-Chicago,Romeoville,Indeed,97.175
676799,221580,1/22/2018,1/25/2018,11.5,15.64,4.14,23.47,10-West Chester,Cincinnati,Friend/Relative Referral,97.1658
671694,210132,11/15/2017,11/17/2017,14.5,19.14,4.64,20.92,14-Louisville,Shepherdsville,Friend/Relative Referral,97.0688
668896,208556,11/1/2017,11/8/2017,12.55,16.94,4.39,22.1,05-Elyria,Lorain,Walk-In,97.019
672988,220637,12/5/2017,12/7/2017,9.5,12.54,3.04,31.9,08-Columbus West,Columbus,Walk-In,96.976
664886,185362,8/30/2017,9/7/2017,10.5,13.97,3.47,27.93,14-Louisville,Shepherdsville,,96.9171
665499,186020,9/12/2017,9/20/2017,10.5,13.97,3.47,27.93,14-Louisville,Louisville,,96.9171
671031,209906,11/9/2017,12/3/2017,10,12.8,2.8,34.59,12-Chicago,Chicago,,96.852
673600,221432,12/6/2017,12/16/2017,14.5,19.14,4.64,20.87,14-Louisville,Louisville,Zip Recruiter,96.8368
