Item_ID,AIdent,Hours_Worked,Activation,Completion
676553,209964,37.98,1/7/2018,1/21/2018
670877,209965,37.37,11/12/2017,11/26/2017
671042,209968,16.5,11/5/2017,1/14/2018
671716,209968,34,11/12/2017,12/17/2017
675981,209968,73.25,12/31/2017,1/21/2018
677377,209968,42.5,1/21/2018,2/25/2018
670631,209969,79.08,11/12/2017,12/3/2017
670872,209973,264.78,11/12/2017,12/17/2017
674846,209973,33.69,12/17/2017,12/24/2017
671519,209975,18,11/12/2017,11/19/2017
672306,209975,148.5,11/19/2017,12/24/2017
671520,209976,12.5,11/12/2017,11/19/2017
672326,209976,130.25,11/19/2017,12/24/2017
671696,209978,137.46,11/12/2017,12/17/2017
671704,209979,114.04,11/12/2017,12/10/2017
674289,209979,25.29,12/10/2017,12/17/2017
671162,209980,12.25,11/5/2017,11/19/2017
671164,209980,6,11/5/2017,11/12/2017
670374,209983,30,10/29/2017,11/12/2017
671260,209983,11.5,11/5/2017,11/19/2017
670373,209985,37.5,10/29/2017,11/12/2017
671826,209985,19,11/12/2017,11/19/2017
671249,209989,294,11/12/2017,1/21/2018
671783,209991,390.3,11/12/2017,1/14/2018
670589,209993,105.49,11/12/2017,12/3/2017
671630,209997,184.07,11/12/2017,12/17/2017
671555,210001,34.74,11/19/2017,12/10/2017
671553,210002,34.69,11/19/2017,12/10/2017
671177,210003,79.38,11/12/2017,12/3/2017
670848,210005,61.07,11/12/2017,11/26/2017
671410,210006,10.4,11/12/2017,11/19/2017
670985,210009,53.66,11/12/2017,11/26/2017
670829,210010,44.02,11/5/2017,11/19/2017
670847,210011,36.03,11/12/2017,11/26/2017
671919,210011,24.89,11/12/2017,11/19/2017
671689,210012,8.09,11/12/2017,11/19/2017
670982,210013,8.7,11/12/2017,11/19/2017
671074,210014,77.67,11/12/2017,12/17/2017
671073,210015,81.97,11/12/2017,12/17/2017
671072,210017,73.54,11/12/2017,12/17/2017
670815,210018,19.17,11/5/2017,11/19/2017
670816,210019,9,11/12/2017,11/19/2017
670817,210020,58.02,11/12/2017,12/3/2017
671914,210020,9.5,11/5/2017,11/12/2017
671156,210021,65.37,11/5/2017,12/3/2017
671429,210023,21.55,11/12/2017,12/3/2017
671402,210024,153.14,11/12/2017,12/17/2017
674603,210024,2.8,12/17/2017,12/24/2017
671232,210025,57.5,12/24/2017,1/14/2018
671233,210025,252.25,11/12/2017,1/7/2018
676722,210025,42,1/28/2018,2/4/2018
676723,210025,15.25,2/4/2018,2/11/2018
676994,210025,65.25,1/14/2018,1/28/2018
672120,210030,52.72,11/19/2017,12/17/2017
672119,210031,33.86,11/19/2017,12/10/2017
671432,210032,4.97,11/12/2017,11/19/2017
671403,210033,202.07,11/12/2017,12/17/2017
670889,210035,269.24,11/12/2017,12/17/2017
674647,210035,72.69,12/17/2017,12/31/2017
670890,210036,269.58,11/12/2017,12/17/2017
674648,210036,72.69,12/17/2017,12/31/2017
670888,210037,261.36,11/12/2017,12/17/2017
674646,210037,198,12/17/2017,1/28/2018
671075,210040,87.32,11/12/2017,12/17/2017
671411,210041,106.82,11/12/2017,12/3/2017
673675,210041,12.37,12/3/2017,12/10/2017
676523,210047,71.16,1/7/2018,2/4/2018
671292,210049,47.24,11/12/2017,12/3/2017
671643,210057,14.52,11/12/2017,11/26/2017
671947,210061,16,11/12/2017,11/19/2017
671924,210063,37.66,11/12/2017,12/10/2017
671548,210064,598.1,11/12/2017,2/25/2018
671191,210066,54.5,11/12/2017,12/3/2017
673042,210066,5.5,11/26/2017,12/3/2017
673962,210066,8,12/3/2017,12/10/2017
671189,210067,46.37,11/12/2017,12/3/2017
673038,210067,5.5,11/26/2017,12/3/2017
673963,210067,8,12/3/2017,12/10/2017
671779,210068,9.53,11/12/2017,11/19/2017
671831,210068,18.5,11/12/2017,11/19/2017
672702,210068,55,11/26/2017,12/10/2017
671296,210069,14.18,11/12/2017,11/19/2017
671413,210070,149.19,11/12/2017,12/10/2017
672071,210071,36.83,11/19/2017,12/3/2017
672087,210073,84.71,11/19/2017,12/10/2017
670915,210074,45.18,11/12/2017,11/26/2017
670916,210075,17.55,11/12/2017,11/26/2017
670918,210076,17.42,11/12/2017,11/19/2017
671498,210078,314.75,11/12/2017,1/21/2018
670914,210079,45.74,11/12/2017,11/26/2017
671076,210088,25.3,11/12/2017,11/26/2017
671077,210089,82.05,11/12/2017,12/17/2017
674649,210089,33.35,12/17/2017,1/7/2018
670893,210090,25.99,11/12/2017,11/19/2017
676763,210091,205.75,1/14/2018,2/25/2018
671108,210093,24,11/12/2017,11/19/2017
670939,210097,119,11/12/2017,12/3/2017
673247,210097,408.5,12/3/2017,2/25/2018
671415,210098,21.77,11/12/2017,12/3/2017
671427,210100,40.18,11/12/2017,12/17/2017
672359,210101,112.25,11/19/2017,12/10/2017
673332,210101,7.25,12/3/2017,12/10/2017
671414,210102,125.85,11/12/2017,12/10/2017
671426,210104,249.47,11/12/2017,12/17/2017
674548,210104,374.93,12/17/2017,2/25/2018
671298,210105,193.5,11/12/2017,1/7/2018
672952,210111,1,11/26/2017,12/3/2017
671454,210113,110.4,11/12/2017,12/10/2017
671455,210114,110.5,11/12/2017,12/10/2017
672274,210115,5.7,11/19/2017,11/26/2017
670964,210125,611.11,11/11/2017,2/24/2018
670913,210129,14.75,11/12/2017,11/19/2017
671314,210129,37.66,11/19/2017,11/26/2017
671193,210130,19.42,11/12/2017,11/19/2017
671694,210132,20.92,11/12/2017,11/26/2017
671416,210133,189.21,11/12/2017,12/17/2017
670911,210135,57.75,11/12/2017,11/26/2017
671417,210136,76.6,11/12/2017,12/3/2017
671483,210137,135.5,11/19/2017,12/10/2017
674242,210137,87.5,12/10/2017,12/24/2017
674422,210137,210.25,12/24/2017,2/11/2018
671196,210139,20.17,11/12/2017,11/26/2017
672135,210139,2,11/26/2017,12/3/2017
671192,210140,52.12,11/12/2017,11/26/2017
673054,210140,19.23,11/26/2017,12/3/2017
671197,210142,7.5,11/12/2017,11/19/2017
671418,210144,74.39,11/12/2017,12/3/2017
673239,210145,76.5,12/3/2017,12/24/2017
671986,210147,32.19,11/19/2017,11/26/2017
671598,210148,99.39,11/19/2017,12/3/2017
672903,210148,39.9,12/3/2017,12/10/2017
671397,210149,19.25,11/12/2017,11/19/2017
672180,210150,4,11/19/2017,11/26/2017
674199,210150,48.5,12/10/2017,12/24/2017
672662,210158,7.75,11/26/2017,12/3/2017
671780,210162,83.54,11/12/2017,12/17/2017
671732,210163,586.75,11/12/2017,2/18/2018
671820,210165,9.45,11/12/2017,11/19/2017
672560,210165,9,11/26/2017,12/3/2017
672126,210166,546,11/19/2017,2/25/2018
671190,210167,196.51,11/12/2017,12/17/2017
670842,210172,57.96,11/12/2017,12/3/2017
671916,210172,9.5,11/12/2017,11/19/2017
671251,210173,133,11/12/2017,1/21/2018
671805,210174,373.5,11/12/2017,12/24/2017
671656,210175,65.24,11/12/2017,12/3/2017
671242,210178,3.5,11/12/2017,11/19/2017
671973,210179,60.83,11/19/2017,12/17/2017
671756,210182,391.75,11/12/2017,1/21/2018
671949,210186,207.25,11/12/2017,12/17/2017
676467,210186,106.35,1/7/2018,2/4/2018
671438,210190,5.82,11/12/2017,11/19/2017
671655,210192,160.14,11/12/2017,12/17/2017
671434,210194,27.73,11/12/2017,11/26/2017
671543,210196,6.86,11/19/2017,11/26/2017
671425,210197,219.92,11/12/2017,12/17/2017
671078,210199,82.49,11/12/2017,12/17/2017
674650,210199,33.5,12/17/2017,1/7/2018
671299,210200,9,11/12/2017,11/19/2017
672267,210202,16,11/19/2017,11/26/2017
671592,210203,48.87,11/19/2017,12/3/2017
671593,210204,28.5,11/19/2017,11/26/2017
671138,210208,6,11/5/2017,12/3/2017
671721,210208,30,11/12/2017,12/10/2017
674240,210209,73,12/10/2017,12/24/2017
676794,210209,1,1/14/2018,1/21/2018
674214,210210,60,12/10/2017,12/24/2017
676795,210210,1,1/14/2018,1/21/2018
672111,210211,8,11/19/2017,11/26/2017
673981,210211,22.5,12/3/2017,12/10/2017
671841,210212,26,11/12/2017,11/26/2017
671685,210213,222.36,11/19/2017,12/17/2017
674849,210213,235.32,12/17/2017,2/4/2018
671988,210214,150.84,11/19/2017,12/17/2017
675637,210214,243.46,12/31/2017,2/25/2018
671917,210218,63.59,11/12/2017,12/3/2017
671136,210219,11,11/5/2017,11/12/2017
672508,210220,205.17,11/12/2017,12/17/2017
674782,210220,376.7,12/17/2017,2/25/2018
671790,210221,111.75,11/12/2017,12/17/2017
674954,210221,51.25,12/17/2017,12/31/2017
676073,210221,253.71,12/31/2017,2/25/2018
671440,210222,195.34,11/12/2017,12/17/2017
674609,210222,238.35,12/17/2017,2/18/2018
672971,210223,102,11/26/2017,12/24/2017
671460,210224,198.7,11/12/2017,12/24/2017
672178,210225,3.6,11/19/2017,11/26/2017
671079,210228,18.74,11/12/2017,11/26/2017
671852,210231,31.5,11/12/2017,12/3/2017
671329,210235,32.65,11/12/2017,11/26/2017
672857,210235,137.75,11/26/2017,12/17/2017
673693,210235,39.25,12/17/2017,12/24/2017
671929,210236,38.54,11/12/2017,12/10/2017
675676,210237,127.5,12/31/2017,1/28/2018
676719,210238,15.25,2/11/2018,2/18/2018
676913,210238,84.75,1/14/2018,2/11/2018
671637,210239,27.72,11/12/2017,11/26/2017
671635,210241,161.72,11/12/2017,12/17/2017
674779,210241,140.51,12/17/2017,2/4/2018
671097,210242,40,11/12/2017,11/26/2017
672075,210243,46.34,11/19/2017,12/10/2017
672076,210244,55.82,11/19/2017,12/10/2017
672509,210248,8,11/26/2017,12/3/2017
671970,210249,43.17,11/19/2017,12/10/2017
672189,210252,101.5,11/26/2017,12/17/2017
671634,210256,211.57,11/12/2017,12/17/2017
674778,210256,185.98,12/17/2017,1/21/2018
671437,210257,9.02,11/12/2017,11/19/2017
671436,210258,8.56,11/12/2017,11/19/2017
671815,210259,29.08,11/12/2017,11/19/2017
671175,210260,70.65,11/12/2017,12/3/2017
673489,210260,44.85,12/3/2017,12/17/2017
675138,210260,51.29,12/17/2017,12/24/2017
675804,210260,104,12/31/2017,1/28/2018
671435,210261,8.5,11/12/2017,11/19/2017
671926,210262,17.39,11/12/2017,11/26/2017
672972,210262,54.85,11/26/2017,12/10/2017
671653,210263,5.53,11/12/2017,11/19/2017
671839,210263,6.75,11/12/2017,11/19/2017
672019,210263,20.25,11/19/2017,11/26/2017
671974,210264,75.76,11/19/2017,12/17/2017
671554,210265,230.6,11/12/2017,12/24/2017
671466,210267,5,11/12/2017,11/19/2017
671942,210268,103.68,11/12/2017,12/3/2017
673515,210268,26.53,12/10/2017,12/17/2017
675160,210268,18.48,12/17/2017,12/24/2017
671638,210269,57.14,11/12/2017,12/3/2017
671925,210271,29.25,11/12/2017,12/3/2017
671692,210272,6.83,11/12/2017,11/19/2017
672401,210280,8,11/26/2017,12/3/2017
676208,210280,10,1/7/2018,1/14/2018
672085,210282,166.75,11/12/2017,12/24/2017
675920,210282,36.36,12/31/2017,1/21/2018
671248,210283,516,11/12/2017,2/25/2018
671518,210284,308,11/19/2017,1/14/2018
671200,210285,37.8,11/12/2017,11/26/2017
673099,210285,32.71,11/26/2017,12/10/2017
678055,210285,84.75,2/4/2018,2/25/2018
671127,210289,10,11/11/2017,11/18/2017
673577,210290,25.25,12/3/2017,1/7/2018
674358,210290,105.59,12/10/2017,12/31/2017
672208,210291,68.8,11/19/2017,12/10/2017
672207,210292,68.46,11/19/2017,12/10/2017
671649,210293,181.58,11/12/2017,12/17/2017
674781,210293,10.72,12/17/2017,12/24/2017
676714,210293,77.4,1/7/2018,2/4/2018
671962,210299,29.22,11/19/2017,11/26/2017
671961,210300,29.56,11/19/2017,11/26/2017
671960,210301,25.19,11/19/2017,11/26/2017
671772,210304,312.1,11/12/2017,1/21/2018
671773,210305,272.9,11/12/2017,12/24/2017
675524,210305,53,12/31/2017,1/21/2018
671966,210306,83.46,11/19/2017,12/10/2017
671628,210307,20.74,11/12/2017,11/26/2017
671691,210308,6.83,11/12/2017,11/19/2017
671064,210309,49.5,11/5/2017,11/19/2017
678192,210309,69.5,2/4/2018,2/18/2018
671066,210310,430.25,11/5/2017,2/11/2018
671067,210311,8,11/5/2017,11/12/2017
671068,210312,452.5,11/5/2017,2/11/2018
671972,210317,60.91,11/19/2017,12/17/2017
671294,210320,68.4,11/12/2017,12/10/2017
676670,210322,17,1/14/2018,1/21/2018
672397,210324,201.75,11/19/2017,12/31/2017
671912,210325,22.15,11/12/2017,11/19/2017
672405,210326,9.25,11/19/2017,11/26/2017
671846,210330,301.6,11/12/2017,2/4/2018
671537,210331,64.83,11/12/2017,12/3/2017
671920,210332,18.6,11/12/2017,11/19/2017
671936,210334,17.01,11/12/2017,11/19/2017
672637,210336,176.75,11/19/2017,12/24/2017
673396,210338,150,12/10/2017,1/14/2018
671943,210341,67.81,11/12/2017,12/3/2017
673504,210341,8.88,12/3/2017,12/10/2017
671396,210342,70.23,11/12/2017,12/3/2017
671915,210343,8.73,11/12/2017,11/19/2017
671918,210345,17.47,11/12/2017,11/19/2017
671335,210348,7.5,11/12/2017,11/19/2017
671804,210350,8.93,11/12/2017,11/19/2017
672730,210352,21,11/26/2017,12/3/2017
672969,210354,128.7,11/26/2017,12/24/2017
671648,210355,39.12,11/12/2017,11/26/2017
671441,210358,222.51,11/12/2017,12/17/2017
674610,210358,289.2,12/17/2017,2/25/2018
672731,210359,21,11/26/2017,12/3/2017
672378,210362,55.28,11/26/2017,12/3/2017
671642,210364,204.51,11/12/2017,12/17/2017
674780,210364,129.76,12/17/2017,1/7/2018
676457,210364,11.5,1/7/2018,1/14/2018
676528,210364,270.9,1/7/2018,2/25/2018
671608,210368,61.75,11/12/2017,12/3/2017
671659,210371,108.92,11/12/2017,12/3/2017
671442,210372,21.7,11/12/2017,11/26/2017
671761,210375,8,11/12/2017,11/19/2017
671758,210376,8,11/12/2017,11/19/2017
671763,210377,8,11/12/2017,11/19/2017
671760,210378,8,11/12/2017,11/19/2017
671295,210381,94.33,11/12/2017,12/3/2017
671811,210385,19.52,11/12/2017,11/19/2017
671823,210386,16.65,11/12/2017,11/19/2017
672600,210387,26.53,11/19/2017,12/3/2017
671620,210388,218.75,11/12/2017,12/24/2017
671239,210389,480.17,11/12/2017,2/4/2018
671168,210390,35.5,10/29/2017,12/3/2017
671224,210391,8,11/12/2017,11/19/2017
673160,210397,13.5,12/3/2017,12/10/2017
673159,210398,13.5,12/3/2017,12/10/2017
671845,210399,133.5,11/12/2017,12/10/2017
674160,210399,20,12/10/2017,12/24/2017
671844,210400,134,11/12/2017,12/10/2017
674159,210400,20,12/10/2017,12/24/2017
672370,210405,136.25,11/19/2017,12/10/2017
672371,210406,192,11/19/2017,12/24/2017
675304,210406,133.25,12/24/2017,1/28/2018
671599,210407,107.93,11/19/2017,12/10/2017
674109,210407,407.67,12/10/2017,2/25/2018
671971,210408,155.95,11/19/2017,12/17/2017
672491,210410,3.6,11/19/2017,11/26/2017
675469,210410,8,12/24/2017,12/31/2017
676464,210410,49.9,1/7/2018,1/28/2018
671321,210411,82.92,11/12/2017,12/3/2017
673005,210412,415,11/26/2017,2/11/2018
672599,210413,41.67,11/19/2017,12/3/2017
671706,210414,530.25,11/12/2017,2/25/2018
671719,210415,10,11/19/2017,11/26/2017
671968,210417,33.58,11/19/2017,12/3/2017
673673,210417,0.25,12/3/2017,12/10/2017
671969,210418,33.87,11/19/2017,12/10/2017
671544,210419,25.66,11/19/2017,12/3/2017
673262,210421,69.94,12/3/2017,12/24/2017
675261,210421,12,12/24/2017,12/31/2017
676125,210421,24,1/7/2018,1/14/2018
672241,210422,8,11/19/2017,11/26/2017
672384,210423,6.91,11/26/2017,12/3/2017
673014,210424,82.4,12/3/2017,12/24/2017
671187,210425,9.5,11/12/2017,11/19/2017
671539,210433,216,11/12/2017,12/24/2017
675504,210433,352,12/24/2017,2/25/2018
671538,210434,208,11/12/2017,12/24/2017
675507,210434,168,12/24/2017,1/28/2018
671246,210435,231.25,11/12/2017,12/31/2017
672563,210436,4.25,11/19/2017,11/26/2017
671263,210438,227.25,11/5/2017,1/21/2018
677249,210438,71.5,1/21/2018,2/25/2018
671271,210441,30,11/5/2017,11/19/2017
671421,210442,38.77,11/12/2017,12/3/2017
671270,210443,130.5,11/5/2017,12/24/2017
676168,210443,7.5,12/31/2017,1/7/2018
671636,210444,37.25,11/12/2017,12/3/2017
671258,210445,138.25,11/5/2017,12/24/2017
672377,210447,4.6,11/26/2017,12/3/2017
671265,210448,195.5,11/5/2017,12/24/2017
671269,210450,30,11/5/2017,11/19/2017
671257,210452,142,11/5/2017,12/24/2017
671551,210453,44.38,11/19/2017,12/3/2017
671291,210454,33.21,11/12/2017,11/26/2017
671664,210455,212.5,11/12/2017,12/31/2017
673324,210456,8,12/3/2017,12/10/2017
671827,210457,244,11/12/2017,2/18/2018
672067,210460,7.9,11/19/2017,11/26/2017
672066,210462,8.23,11/19/2017,11/26/2017
671515,210466,20,11/12/2017,11/26/2017
672623,210467,48,11/19/2017,12/3/2017
672518,210470,5,11/19/2017,11/26/2017
674327,210471,21.3,12/10/2017,12/24/2017
671930,210476,170.06,11/12/2017,12/10/2017
672612,210477,112.03,11/19/2017,12/10/2017
673858,210480,49,12/3/2017,12/10/2017
672597,210481,67.32,11/19/2017,12/3/2017
671439,210484,8.87,11/12/2017,11/26/2017
672179,210485,4.03,11/19/2017,11/26/2017
671665,210486,9,11/12/2017,11/19/2017
672064,210490,15.07,11/19/2017,11/26/2017
671682,210491,63.9,11/19/2017,12/3/2017
671678,210492,78.19,11/19/2017,12/3/2017
671419,210493,7.67,11/12/2017,11/19/2017
672598,210496,79.68,11/19/2017,12/17/2017
674669,210496,5.23,12/24/2017,12/31/2017
671433,210497,4.62,11/12/2017,11/19/2017
671688,210499,39.01,11/12/2017,12/3/2017
671422,210500,26.5,11/12/2017,11/26/2017
676394,210502,24.25,1/14/2018,1/21/2018
672367,210506,240.5,11/19/2017,12/24/2017
675303,210506,141.5,12/24/2017,1/28/2018
671545,210511,21.81,11/19/2017,11/26/2017
671941,210513,204.67,11/19/2017,1/7/2018
675535,210513,63.37,12/31/2017,1/21/2018
677496,210513,8,1/28/2018,2/4/2018
672606,210515,56.65,11/19/2017,12/10/2017
671319,210516,46.95,11/12/2017,11/26/2017
671343,210518,212.85,11/12/2017,12/31/2017
672438,210519,15.4,11/26/2017,12/3/2017
678007,210519,60.35,2/11/2018,2/25/2018
672839,210520,58,12/3/2017,12/17/2017
671964,210526,101.5,11/19/2017,12/3/2017
671744,210530,27.5,11/12/2017,2/4/2018
672540,210530,158,11/19/2017,12/17/2017
674348,210530,24,12/10/2017,12/31/2017
675523,210530,34.5,12/24/2017,1/7/2018
676639,210530,228,1/7/2018,2/25/2018
677839,210530,8,1/28/2018,2/4/2018
677840,210530,8,1/28/2018,2/4/2018
675898,210551,32.75,12/31/2017,1/14/2018
672548,210553,42.13,11/19/2017,12/3/2017
672150,210558,31.75,11/26/2017,12/3/2017
672249,210559,39.9,11/19/2017,12/3/2017
677370,210564,18.42,1/21/2018,1/28/2018
672601,210566,3.4,11/19/2017,11/26/2017
672603,210569,160.14,11/19/2017,12/17/2017
674674,210569,25.67,12/17/2017,12/24/2017
672166,210570,224,11/19/2017,1/7/2018
671615,210571,250.25,11/19/2017,2/25/2018
672665,210572,71,11/26/2017,12/17/2017
672492,210576,47.58,11/19/2017,11/26/2017
671717,210579,4,11/12/2017,11/19/2017
672844,210582,166.5,12/3/2017,12/24/2017
676371,210582,49.75,1/14/2018,1/21/2018
672610,210587,104.62,11/19/2017,12/17/2017
674680,210587,0.02,12/17/2017,12/24/2017
671979,210588,114.66,11/19/2017,12/10/2017
672609,210589,118.53,11/19/2017,12/17/2017
674679,210589,27.87,12/17/2017,1/7/2018
671557,210590,90.57,11/19/2017,12/10/2017
672522,210593,177.04,11/19/2017,12/17/2017
674473,210593,95.37,12/17/2017,12/31/2017
672039,210594,444.25,11/19/2017,2/25/2018
672269,210596,48,11/19/2017,12/3/2017
673857,210596,108.9,12/3/2017,12/24/2017
672638,210600,104.5,11/19/2017,12/10/2017
672141,210601,65.05,11/25/2017,12/9/2017
671736,210602,92,11/19/2017,12/3/2017
673573,210602,134,12/3/2017,12/24/2017
674870,210602,40,12/24/2017,1/14/2018
671735,210603,92,11/19/2017,12/3/2017
673571,210603,134.75,12/3/2017,12/24/2017
674792,210603,64,12/24/2017,1/21/2018
672368,210605,29.25,11/19/2017,12/3/2017
674005,210607,7.5,12/3/2017,12/10/2017
671965,210609,43.51,11/19/2017,12/3/2017
671978,210610,13.57,11/19/2017,12/3/2017
671618,210612,11,11/19/2017,11/26/2017
672521,210613,42.71,11/19/2017,11/26/2017
672049,210614,39.88,11/19/2017,11/26/2017
672235,210614,56.07,11/26/2017,12/10/2017
671617,210615,14.75,11/19/2017,11/26/2017
672584,210616,9.75,11/26/2017,12/3/2017
671684,210619,84.9,11/19/2017,12/3/2017
677502,210619,95.25,1/28/2018,2/25/2018
672239,210621,7.8,11/19/2017,11/26/2017
671731,210622,63.75,11/12/2017,1/21/2018
672159,210623,66,11/26/2017,12/10/2017
672604,220636,93.09,11/19/2017,12/17/2017
672041,220637,2,11/19/2017,11/26/2017
672987,220637,116.27,12/24/2017,2/18/2018
672988,220637,31.9,12/3/2017,12/10/2017
674359,220637,221.95,12/10/2017,2/4/2018
672065,220638,17.5,11/19/2017,11/26/2017
672549,220640,15.75,11/19/2017,12/3/2017
671561,220641,23.44,11/19/2017,11/26/2017
672072,220642,38.2,11/19/2017,12/3/2017
672265,220645,20.25,11/19/2017,11/26/2017
672055,220648,76.33,11/19/2017,12/3/2017
672056,220649,60.07,11/19/2017,12/3/2017
674196,220653,11,12/10/2017,12/17/2017
674215,220653,9,12/10/2017,12/17/2017
674260,220653,6,12/3/2017,12/10/2017
672607,220655,104.68,11/19/2017,12/17/2017
672358,220658,24,11/19/2017,11/26/2017
671443,220659,173.75,11/19/2017,12/17/2017
672203,220660,84.5,11/19/2017,12/10/2017
671990,220663,50.38,11/19/2017,12/3/2017
671982,220664,74.91,11/19/2017,12/3/2017
676931,220664,30.75,1/21/2018,1/28/2018
677529,220664,23.75,1/28/2018,2/4/2018
678136,220664,7.33,2/4/2018,2/11/2018
672345,220665,177.5,11/19/2017,12/17/2017
672689,220667,75,11/26/2017,12/17/2017
672169,220669,20,11/19/2017,12/3/2017
672161,220676,12.5,11/19/2017,11/26/2017
672675,220678,8.25,11/19/2017,11/26/2017
672419,220680,74.75,11/19/2017,12/10/2017
671976,220681,137.52,11/19/2017,12/17/2017
672003,220682,72,11/19/2017,12/3/2017
673578,220682,127,12/3/2017,12/24/2017
674429,220682,176.5,12/24/2017,2/11/2018
672059,220683,23.41,11/19/2017,11/26/2017
671677,220691,33.4,11/19/2017,11/26/2017
672760,220693,6.75,11/26/2017,12/3/2017
674264,220693,1,12/10/2017,12/17/2017
673134,220694,22.5,11/26/2017,12/3/2017
671540,220695,396,11/12/2017,2/4/2018
677880,220695,46.75,2/4/2018,2/11/2018
671994,220696,68.5,11/19/2017,12/10/2017
676690,220696,31,1/14/2018,1/28/2018
672044,220698,17,11/19/2017,12/3/2017
672886,220698,331,11/26/2017,2/25/2018
677567,220698,42.45,1/28/2018,2/11/2018
672605,220701,216.38,11/19/2017,12/17/2017
674676,220701,325.96,12/17/2017,2/11/2018
673701,220702,83.2,12/3/2017,12/24/2017
672627,220706,22,11/19/2017,11/26/2017
672533,220707,397.77,11/19/2017,1/21/2018
672534,220708,313.1,11/19/2017,12/31/2017
671985,220711,66.6,11/19/2017,12/3/2017
675360,220713,13.6,12/24/2017,12/31/2017
672571,220715,7.25,11/26/2017,12/3/2017
671995,220726,50.5,11/19/2017,12/3/2017
672061,220727,139.76,11/19/2017,12/10/2017
672062,220728,15.52,11/19/2017,11/26/2017
672279,220729,2,11/19/2017,12/31/2017
672474,220729,372.5,11/19/2017,2/25/2018
672611,220730,7.74,11/19/2017,12/3/2017
672002,220732,37.5,11/19/2017,12/3/2017
671997,220733,50.5,11/19/2017,12/3/2017
672224,220734,12.25,11/19/2017,11/26/2017
674618,220734,13.5,12/17/2017,12/24/2017
672000,220735,16,11/19/2017,11/26/2017
673176,220735,113.97,12/3/2017,1/7/2018
672184,220737,4.95,11/19/2017,12/3/2017
672628,220739,14.5,11/19/2017,12/3/2017
672803,220741,6,11/19/2017,11/26/2017
