,Item_ID,AIdent,Activation,Completion,Pay_Rate,Bill_Rate,Margin,Hours_Worked,Branch,City,How_Heard,Profit
3142,663349,184199,8/3/2017,8/15/2017,11,14.63,3.63,60.25,11-Florence,Dry Ridge,Craigslist,218.7075
3143,663347,184233,8/3/2017,8/7/2017,11,14.63,3.63,16,11-Florence,cincinnati,Friend/Relative Referral,58.08
3144,675243,184302,12/18/2017,12/22/2017,11,14.63,3.63,31,08-Columbus West,columbus,Friend/Relative Referral,112.53
3145,667736,184302,10/10/2017,10/20/2017,10,13.85,3.85,30.5,08-Columbus West,columbus,Friend/Relative Referral,117.425
3146,663345,184366,8/4/2017,8/7/2017,11,14.63,3.63,177.25,11-Florence,Florence,Friend/Relative Referral,643.4175
3147,663405,184415,8/9/2017,12/1/2017,11,14.63,3.63,641,11-Florence,covington,Other web site,2326.83
3148,663878,184449,8/8/2017,12/4/2017,11,14.63,3.63,621.25,11-Florence,new port ,Friend/Relative Referral,2255.1375
3149,664192,184535,8/16/2017,8/21/2017,11,14.63,3.63,24,11-Florence,Hebron,,87.12
3150,663876,184631,8/10/2017,11/26/2017,11,14.63,3.63,544.25,11-Florence,florence ,,1975.6275
3151,664193,184716,8/14/2017,1/13/2018,11,14.63,3.63,788.75,11-Florence,Elsmere,,2863.1625
3152,664819,184835,8/15/2017,8/16/2017,11,14.63,3.63,11,11-Florence,Florence,Friend/Relative Referral,39.93
3153,664182,184835,8/16/2017,11/3/2017,11,14.58,3.58,292.25,11-Florence,Florence,Friend/Relative Referral,1046.255
3154,664195,184895,8/16/2017,8/23/2017,11,14.63,3.63,46,11-Florence,florence,Friend/Relative Referral,166.98
3155,664577,184895,8/21/2017,8/31/2017,10,14.1,4.1,47.44,11-Florence,florence,Friend/Relative Referral,194.504
3156,664347,184911,8/16/2017,8/18/2017,11,14.63,3.63,21.25,14-Louisville,radcliff,Other web site,77.1375
3157,664346,184912,8/16/2017,8/18/2017,11,14.63,3.63,21.25,14-Louisville,Radcliff,Craigslist,77.1375
3158,664348,184913,8/16/2017,8/18/2017,11,14.63,3.63,21.25,14-Louisville,radcliff ,Craigslist,77.1375
3159,664350,184929,8/17/2017,8/17/2017,11,14.63,3.63,5,14-Louisville,LOUISVILLE,Indeed,18.15
3160,664355,184950,8/17/2017,9/19/2017,11,14.63,3.63,163.64,14-Louisville,Louisville,Indeed,594.0132
3161,664354,184952,8/17/2017,9/5/2017,11,14.63,3.63,88.86,14-Louisville,Louisville,Indeed,322.5618
3162,664688,184957,8/22/2017,8/30/2017,11,14.63,3.63,31.5,14-Louisville,Louisville,Indeed,114.345
3163,665668,184972,9/13/2017,9/14/2017,11,14.63,3.63,14.57,14-Louisville,Louisville,Craigslist,52.8891
3164,664825,185011,9/1/2017,9/1/2017,11,14.63,3.63,3.25,11-Florence,Belleuve,Craigslist,11.7975
3165,665246,185011,9/5/2017,9/6/2017,11,14.58,3.58,3,11-Florence,Belleuve,Craigslist,10.74
3166,664004,185018,8/18/2017,11/26/2017,11,14.63,3.63,542.5,11-Florence,Florence,Friend/Relative Referral,1969.275
3167,664351,185036,8/17/2017,8/17/2017,11,14.63,3.63,8.5,14-Louisville,SONARA,,30.855
3168,664353,185037,8/17/2017,8/29/2017,11,14.63,3.63,27.13,14-Louisville,RADCLIFF,Flyer,98.4819
3169,664352,185038,8/17/2017,8/29/2017,11,14.63,3.63,58.45,14-Louisville,RADCLIFF,Flyer,212.1735
3170,664686,185040,8/21/2017,9/21/2017,11,14.63,3.63,126.82,14-Louisville,Shepherdsville,Flyer,460.3566
3171,664188,185054,8/16/2017,8/28/2017,11,14.63,3.63,64,11-Florence,Florence,Friend/Relative Referral,232.32
3172,664685,185095,8/21/2017,8/29/2017,11,14.63,3.63,54.15,14-Louisville,Radcliff,Friend/Relative Referral,196.5645
3173,664683,185122,8/21/2017,8/28/2017,11,14.63,3.63,29.51,14-Louisville,New Albany,Craigslist,107.1213
3174,664374,185127,8/23/2017,8/29/2017,11,14.63,3.63,38.63,14-Louisville,Radcliff,Friend/Relative Referral,140.2269
3175,664687,185205,8/22/2017,8/25/2017,11,14.63,3.63,20,14-Louisville,Louisville,Friend/Relative Referral,72.6
3176,664571,185407,8/28/2017,12/3/2017,11,14.63,3.63,528,11-Florence,"Villa Hills,",Craigslist,1916.64
3177,664407,185428,8/25/2017,8/31/2017,11,14.63,3.63,24,11-Florence,Park Hills ,Friend/Relative Referral,87.12
3178,664418,185437,8/24/2017,8/28/2017,11,14.63,3.63,8,11-Florence,Covington,Friend/Relative Referral,29.04
3179,665672,185759,9/7/2017,9/7/2017,11,14.63,3.63,5.25,14-Louisville,Payneville,Indeed,19.0575
3180,665310,185787,9/6/2017,9/14/2017,11,14.63,3.63,43.16,14-Louisville,Shepherdsville,Friend/Relative Referral,156.6708
3181,668993,185830,10/16/2017,,11,14.63,3.63,769,08-Columbus West,columbus ,Craigslist,2791.47
3182,675231,185870,12/13/2017,12/26/2017,11,14.63,3.63,49,11-Florence,covington ,Walk-In,177.87
3183,665123,185924,9/6/2017,11/17/2017,11,14.63,3.63,378.75,11-Florence,Dryridge ,Craigslist,1374.8625
3184,665315,185967,9/7/2017,9/7/2017,11,14.63,3.63,9,14-Louisville,lousiville ,Craigslist,32.67
3185,665914,186005,9/20/2017,,11,14.63,3.63,1098,08-Columbus West,Hilliard,Friend/Relative Referral,3985.74
3186,665915,186005,9/20/2017,9/26/2017,11,14.63,3.63,108,08-Columbus West,Hilliard,Friend/Relative Referral,392.04
3187,665909,186007,9/20/2017,1/22/2018,11,14.63,3.63,772.5,08-Columbus West,hilliard,Friend/Relative Referral,2804.175
3188,665665,186026,9/13/2017,9/15/2017,11,14.63,3.63,10.35,14-Louisville,Louisville,Monster.com,37.5705
3189,665671,186055,9/9/2017,9/30/2017,11,14.63,3.63,110.43,14-Louisville,louisville,Craigslist,400.8609
3190,665666,186059,9/13/2017,10/19/2017,11,14.63,3.63,139.59,14-Louisville,New Albany,Friend/Relative Referral,506.7117
3191,665670,186075,9/9/2017,9/13/2017,11,14.63,3.63,20.5,14-Louisville,louisville,,74.415
3192,665896,186083,9/12/2017,9/15/2017,11,14.63,3.63,48,11-Florence,cincinnati,Craigslist,174.24
3193,668496,186083,10/19/2017,10/24/2017,11,14.58,3.58,16,11-Florence,cincinnati,Craigslist,57.28
3194,665894,186087,9/11/2017,1/5/2018,11,14.63,3.63,548.75,11-Florence,Hebron,Craigslist,1991.9625
3195,665895,186089,9/12/2017,9/15/2017,11,14.63,3.63,48,11-Florence,cincinnati,Craigslist,174.24
3196,668495,186089,10/19/2017,10/24/2017,11,14.58,3.58,16,11-Florence,cincinnati,Craigslist,57.28
3197,666827,186235,10/4/2017,10/4/2017,11,14.63,3.63,1,14-Louisville,Phoenix,Craigslist,3.63
3198,665892,186315,9/11/2017,12/29/2017,11,14.63,3.63,552.75,11-Florence,Buffalo ,Friend/Relative Referral,2006.4825
3199,665889,186366,9/15/2017,11/8/2017,11,14.63,3.63,306,11-Florence,burlington ,Friend/Relative Referral,1110.78
3200,665745,186388,9/16/2017,9/23/2017,11,14.63,3.63,30.38,14-Louisville,Elizabethtown,Advanced Careers,110.2794
3201,666035,186402,9/21/2017,9/25/2017,11,14.63,3.63,24.65,14-Louisville,shepherdsville,Craigslist,89.4795
3202,666032,186403,9/21/2017,9/25/2017,11,14.63,3.63,24.6,14-Louisville,Shepherdsville,Craigslist,89.298
3203,665893,186413,9/11/2017,12/31/2017,11,14.63,3.63,522.75,11-Florence,Covington,Friend/Relative Referral,1897.5825
3204,668876,186488,10/24/2017,11/7/2017,11,14.63,3.63,24.25,08-Columbus West,columbus,Friend/Relative Referral,88.0275
3205,666379,186664,9/23/2017,10/9/2017,11,14.63,3.63,4.15,14-Louisville,Louisville,Craigslist,15.0645
3206,666013,186680,9/6/2017,9/21/2017,11,14.63,3.63,71.75,11-Florence,Cincinnati ,Friend/Relative Referral,260.4525
3207,666284,186700,9/22/2017,11/9/2017,11,14.63,3.63,241,11-Florence,Florence,Friend/Relative Referral,874.83
3208,673926,186717,12/3/2017,12/22/2017,11,14.63,3.63,39.75,11-Florence,cincinnati,Craigslist,144.2925
3209,666683,186779,9/25/2017,,11,14.63,3.63,766.5,11-Florence,Corinth,Friend/Relative Referral,2782.395
3210,667366,186932,9/25/2017,10/12/2017,11,14.63,3.63,63.5,11-Florence,cincinnati,Friend/Relative Referral,230.505
3211,666376,186936,9/27/2017,11/4/2017,11,14.63,3.63,160.53,14-Louisville,Bardstown,Indeed,582.7239
3212,667144,187090,10/3/2017,10/28/2017,11,14.63,3.63,149.75,03-Independence,Cleveland,Friend/Relative Referral,543.5925
3213,666545,187108,10/2/2017,10/13/2017,11,14.63,3.63,77.6,14-Louisville,Simpsonville,Friend/Relative Referral,281.688
3214,666674,187174,10/3/2017,10/20/2017,11,14.63,3.63,89.6,14-Louisville,Louisville,Craigslist,325.248
3215,666548,187187,10/2/2017,10/11/2017,11,14.63,3.63,21.99,14-Louisville,Louisville,Other web site,79.8237
3216,666549,187188,10/2/2017,10/2/2017,11,14.63,3.63,8.88,14-Louisville,louisville,Other web site,32.2344
3217,666550,187191,10/2/2017,11/2/2017,11,14.63,3.63,118.1,14-Louisville,Radcliff,Friend/Relative Referral,428.703
3218,666673,207259,10/3/2017,10/4/2017,11,14.63,3.63,7.4,14-Louisville,Louisville,Craigslist,26.862
3219,666676,207291,10/3/2017,10/4/2017,11,14.63,3.63,17,14-Louisville,Louisville,Craigslist,61.71
3220,666675,207292,10/3/2017,10/4/2017,11,14.63,3.63,16.96,14-Louisville,Louisville,Craigslist,61.5648
3221,667357,207323,10/5/2017,10/18/2017,11,14.63,3.63,61.94,14-Louisville,Louisville,Craigslist,224.8422
3222,667356,207324,10/5/2017,10/18/2017,11,14.63,3.63,61.92,14-Louisville,louisville,Craigslist,224.7696
3223,669200,207561,10/24/2017,1/22/2018,11,14.63,3.63,551.38,08-Columbus West,Grove City ,Friend/Relative Referral,2001.5094
3224,668273,207673,10/16/2017,,11,14.63,3.63,1065.5,08-Columbus West,hilliard,Friend/Relative Referral,3867.765
3225,669207,207740,10/11/2017,11/24/2017,11,14.63,3.63,23.35,08-Columbus West,columbus,Walk-In,84.7605
3226,668085,207740,10/11/2017,10/20/2017,10,13.3,3.3,24.53,08-Columbus West,columbus,Walk-In,80.949
3227,667365,207780,9/27/2017,10/12/2017,11,14.63,3.63,35.5,11-Florence,California ,Friend/Relative Referral,128.865
3228,667367,207781,9/26/2017,10/12/2017,11,14.63,3.63,54.5,11-Florence,Cincinnati,Friend/Relative Referral,197.835
3229,668451,207789,10/16/2017,11/6/2017,11,14.63,3.63,139.25,11-Florence,Latonia,Friend/Relative Referral,505.4775
3230,669209,207913,10/16/2017,11/3/2017,11,14.63,3.63,47.2,08-Columbus West,Columbus,Friend/Relative Referral,171.336
3231,668291,207913,10/16/2017,10/20/2017,10,13.3,3.3,38.9,08-Columbus West,Columbus,Friend/Relative Referral,128.37
3232,676747,208193,1/20/2018,,11,14.63,3.63,51.85,14-Louisville,radcliff,Indeed,188.2155
3233,676748,208194,1/20/2018,,11,14.63,3.63,51.82,14-Louisville,radcliff,Indeed,188.1066
3234,668526,208196,10/21/2017,11/4/2017,11,14.63,3.63,32.2,14-Louisville,Shepherdsville,Indeed,116.886
3235,670375,208234,11/9/2017,11/30/2017,11,14.63,3.63,32,08-Columbus West,columbus,Friend/Relative Referral,116.16
3236,669361,208359,11/1/2017,11/2/2017,11,14.63,3.63,14.6,14-Louisville,luoisville,Indeed,52.998
3237,669698,208429,10/30/2017,1/22/2018,11,14.63,3.63,413.75,08-Columbus West,canal winchester,Friend/Relative Referral,1501.9125
3238,677715,208429,1/31/2018,,10,13.2,3.2,53.5,08-Columbus West,canal winchester,Friend/Relative Referral,171.2
3239,668906,208544,10/28/2017,11/4/2017,11,14.63,3.63,7.23,14-Louisville,mt washinton,Walk-In,26.2449
3240,668915,208545,10/28/2017,11/4/2017,11,14.63,3.63,41.41,14-Louisville,Muldraugh,Friend/Relative Referral,150.3183
3241,669288,208550,10/27/2017,12/29/2017,11,14.63,3.63,295,11-Florence,Erlanger,Friend/Relative Referral,1070.85
3242,668666,208792,10/9/2017,10/27/2017,11,14.63,3.63,82.75,11-Florence,Cincinnati,Friend/Relative Referral,300.3825
3243,670205,209008,11/4/2017,11/4/2017,11,14.63,3.63,3.07,14-Louisville,Louisville,Walk-In,11.1441
3244,670122,209269,11/3/2017,12/1/2017,11,14.63,3.63,141.25,11-Florence,erlanger,Walk-In,512.7375
3245,671732,210163,11/15/2017,,11,14.63,3.63,586.75,08-Columbus West,columbus ,Friend/Relative Referral,2129.9025
3246,672126,210166,11/21/2017,,11,14.63,3.63,546,08-Columbus West,Orient,Craigslist,1981.98
3247,671841,210212,11/15/2017,11/24/2017,11,14.63,3.63,26,11-Florence,Cincinnati,Friend/Relative Referral,94.38
3248,678234,221007,12/2/2017,,11,14.63,3.63,4,14-Louisville,Louisville,Craigslist,14.52
3249,673544,221055,12/11/2017,2/1/2018,11,14.63,3.63,219,08-Columbus West,Columbus,Friend/Relative Referral,794.97
3250,676842,221337,1/15/2018,1/22/2018,11,14.63,3.63,23,08-Columbus West,Galloway,Walk-In,83.49
3251,674067,221570,12/19/2017,1/8/2018,11,14.63,3.63,9,08-Columbus West,Newark,Walk-In,32.67
3252,674381,222033,12/12/2017,12/29/2017,11,14.63,3.63,40,11-Florence,Covington,,145.2
3253,674384,222123,12/13/2017,1/2/2018,11,14.63,3.63,89.25,11-Florence,Erlanger,Walk-In,323.9775
3254,675938,222123,1/3/2018,1/8/2018,11,14.52,3.52,7.3,11-Florence,Erlanger,Walk-In,25.696
3255,676844,222167,1/18/2018,,11,14.63,3.63,227.05,08-Columbus West,Columbus,Walk-In,824.1915
3256,676847,222168,1/18/2018,,11,14.63,3.63,227.09,08-Columbus West,Columbus,Walk-In,824.3367
3257,673932,222169,12/4/2017,12/22/2017,11,14.63,3.63,6.5,11-Florence,Cincinnati,Friend/Relative Referral,23.595
3258,675617,222237,1/5/2018,,11,14.63,3.63,345,08-Columbus West,columbus,Indeed,1252.35
3259,673931,222250,12/3/2017,12/22/2017,11,14.63,3.63,6.5,11-Florence,Cincinnati,Friend/Relative Referral,23.595
3260,674252,222405,12/12/2017,1/13/2018,11,14.63,3.63,114.25,11-Florence,Covington ,Walk-In,414.7275
3261,675891,222719,12/30/2017,,11,14.63,3.63,205.34,14-Louisville,Louisville,Friend/Relative Referral,745.3842
3262,675892,222737,12/30/2017,1/29/2018,11,14.63,3.63,103.62,14-Louisville,Shepherdsville ,Indeed,376.1406
3263,675909,222755,1/2/2018,,11,14.63,3.63,275.58,14-Louisville,Louisville ,Walk-In,1000.3554
3264,675906,222784,1/2/2018,1/4/2018,11,14.63,3.63,23.25,14-Louisville,Louisville,Other web site,84.3975
3265,675907,222785,1/2/2018,1/4/2018,11,14.63,3.63,23.25,14-Louisville,Louisville,,84.3975
3266,675269,222799,12/11/2017,,11,14.63,3.63,437.5,11-Florence,Florence ,Friend/Relative Referral,1588.125
3267,676508,222824,1/12/2018,1/25/2018,11,14.63,3.63,20,08-Columbus West,Columbus,Walk-In,72.6
3268,676509,222826,1/12/2018,1/25/2018,11,14.63,3.63,20.5,08-Columbus West,Columbus,Friend/Relative Referral,74.415
3269,675908,222830,1/2/2018,,11,14.63,3.63,268.65,14-Louisville,Louisville,,975.1995
3270,675267,222844,12/14/2017,,11,14.63,3.63,402.25,11-Florence,Florence,Friend/Relative Referral,1460.1675
3271,675266,222854,12/14/2017,,11,14.63,3.63,408,11-Florence,Florence,Friend/Relative Referral,1481.04
3272,675893,222892,12/30/2017,1/1/2018,11,14.63,3.63,21.48,14-Louisville,Louisville,,77.9724
3273,677468,222908,1/22/2018,2/1/2018,11,14.63,3.63,30.98,08-Columbus West,pleasantville,Friend/Relative Referral,112.4574
3274,675896,223003,1/6/2018,,11,14.63,3.63,221.78,14-Louisville,Shepherdsville,Walk-In,805.0614
3275,676214,223026,1/5/2018,,11,14.63,3.63,276,11-Florence,florence,,1001.88
3276,675901,223071,1/6/2018,1/7/2018,11,14.63,3.63,19.58,14-Louisville,LOUISVILLE,Walk-In,71.0754
3277,675900,223102,1/6/2018,1/7/2018,11,14.63,3.63,4.75,14-Louisville,Louisville,Indeed,17.2425
3278,675899,223108,1/6/2018,,11,14.63,3.63,30.39,14-Louisville,Louisville,Other web site,110.3157
3279,676215,223117,1/3/2018,1/20/2018,11,14.63,3.63,49.5,11-Florence,cincinnati,Friend/Relative Referral,179.685
3280,677469,223118,1/22/2018,,11,14.63,3.63,217.63,08-Columbus West,columbus,Walk-In,789.9969
3281,675578,223205,12/18/2017,2/2/2018,11,14.63,3.63,233.75,11-Florence,Walton,Friend/Relative Referral,848.5125
3282,675584,223216,12/18/2017,1/6/2018,11,14.63,3.63,61,11-Florence,Florence,Friend/Relative Referral,221.43
3283,675583,223217,12/18/2017,1/13/2018,11,14.63,3.63,119.75,11-Florence,Florence,Friend/Relative Referral,434.6925
3284,675585,223223,12/18/2017,,11,14.63,3.63,266.75,11-Florence,Cincinnati,Friend/Relative Referral,968.3025
3285,676247,223635,1/5/2018,,11,14.63,3.63,302.5,11-Florence,Ft Mitchell ,Friend/Relative Referral,1098.075
3286,676246,223655,1/5/2018,,11,14.63,3.63,297.25,11-Florence,Ft mitchel,Friend/Relative Referral,1079.0175
3287,676669,223678,1/16/2018,,11,14.63,3.63,241.75,11-Florence,dayton,Friend/Relative Referral,877.5525
3288,676843,223688,1/17/2018,1/22/2018,11,14.63,3.63,14.98,08-Columbus West,grove city,Craigslist,54.3774
3289,676846,223807,1/18/2018,,11,14.63,3.63,232.49,08-Columbus West,COLUMBUS,Friend/Relative Referral,843.9387
3290,676746,223953,1/20/2018,2/3/2018,11,14.63,3.63,43.6,14-Louisville,Louisville,Other web site,158.268
3291,676710,223959,1/4/2018,,11,14.63,3.63,198,11-Florence,Covington,Friend/Relative Referral,718.74
3292,676709,223970,1/4/2018,1/26/2018,11,14.63,3.63,87,11-Florence,Covington,Friend/Relative Referral,315.81
3293,676711,223986,1/3/2018,1/24/2018,11,14.63,3.63,112,11-Florence,Independence,Friend/Relative Referral,406.56
3294,677558,224080,2/5/2018,,11,14.63,3.63,175.5,08-Columbus West,Columbus,Friend/Relative Referral,637.065
3295,677557,224554,2/5/2018,,11,14.63,3.63,177.5,08-Columbus West,Columbus,Friend/Relative Referral,644.325
3296,677556,224555,2/5/2018,,11,14.63,3.63,174,08-Columbus West,Columbus,Friend/Relative Referral,631.62
3297,677559,224566,2/5/2018,,11,14.63,3.63,175.75,08-Columbus West,columbus,Friend/Relative Referral,637.9725
3298,677560,224567,2/5/2018,,11,14.63,3.63,175,08-Columbus West,Columbus,Friend/Relative Referral,635.25
3299,677663,224616,2/1/2018,,11,14.63,3.63,135.5,11-Florence,florence,Friend/Relative Referral,491.865
3300,677494,224718,1/15/2018,,11,14.63,3.63,238.5,11-Florence,Cincinnati,Friend/Relative Referral,865.755
3301,677374,186348,1/29/2018,,10.65,14.59,3.94,160,05-Elyria,Elyria,Friend/Relative Referral,630.4
3302,673274,186348,12/3/2017,12/6/2017,10,13,3,26,05-Elyria,Elyria,Friend/Relative Referral,78
3303,666149,186535,9/25/2017,1/10/2018,10.65,14.59,3.94,558.5,05-Elyria,Lorain,Indeed,2200.49
3304,668054,207420,10/17/2017,,10.65,14.59,3.94,705.5,05-Elyria,lorain,Friend/Relative Referral,2779.67
3305,663575,184168,8/10/2017,8/21/2017,11,14.58,3.58,48.25,11-Florence,Cincinnati ,Indeed,172.735
3306,663473,184180,8/1/2017,8/8/2017,11,14.58,3.58,31.5,11-Florence,cincinnati,Craigslist,112.77
3307,663474,184181,8/1/2017,8/8/2017,11,14.58,3.58,39.25,11-Florence,Cincinnati,Indeed,140.515
3308,663366,184182,8/1/2017,8/8/2017,11,14.58,3.58,39,11-Florence,Cincinnati ,Friend/Relative Referral,139.62
3309,663595,184234,8/10/2017,10/26/2017,11,14.58,3.58,361.75,11-Florence,Burlington,Friend/Relative Referral,1295.065
3310,669663,184234,10/29/2017,11/27/2017,11,14.58,3.58,100.25,11-Florence,Burlington,Friend/Relative Referral,358.895
3311,664920,184267,8/28/2017,11/9/2017,11,14.58,3.58,463.75,11-Florence,EDGEWOOD,Flyer,1660.225
3312,663791,184267,8/7/2017,8/17/2017,11,14.52,3.52,39.38,11-Florence,EDGEWOOD,Flyer,138.6176
3313,676824,184267,1/22/2018,1/31/2018,10,14.1,4.1,56,11-Florence,EDGEWOOD,Flyer,229.6
3314,663358,184296,8/4/2017,8/25/2017,11,14.58,3.58,72.25,11-Florence,Cincinnati,,258.655
3315,665460,184357,9/11/2017,10/19/2017,11,14.58,3.58,161.75,11-Florence,Cincinnati,Friend/Relative Referral,579.065
3316,663790,184357,8/7/2017,8/15/2017,11,14.52,3.52,27.67,11-Florence,Cincinnati,Friend/Relative Referral,97.3984
3317,663478,184371,8/9/2017,11/29/2017,11,14.58,3.58,423,11-Florence,Foster,Other web site,1514.34
3318,663608,184386,8/6/2017,8/22/2017,11,14.58,3.58,63.75,11-Florence,cincinnati,Craigslist,228.225
3319,664573,184386,8/28/2017,8/30/2017,9.75,12.97,3.22,4,11-Florence,cincinnati,Craigslist,12.88
3320,663574,184439,8/10/2017,8/14/2017,11,14.58,3.58,7.25,11-Florence,Ft.Thomas,Friend/Relative Referral,25.955
3321,663600,184476,8/7/2017,8/23/2017,11,14.58,3.58,58.25,11-Florence,Dry ridge,Friend/Relative Referral,208.535
3322,663601,184477,8/7/2017,8/22/2017,11,14.58,3.58,58.25,11-Florence,crittenden,Friend/Relative Referral,208.535
3323,663806,184517,8/10/2017,1/11/2018,11,14.58,3.58,636,11-Florence,Erlanger,Craigslist,2276.88
3324,663809,184519,8/10/2017,10/1/2017,11,14.58,3.58,205.25,11-Florence,covington ,Friend/Relative Referral,734.795
3325,663596,184590,8/9/2017,8/15/2017,11,14.58,3.58,17.75,11-Florence,Hebron,Indeed,63.545
3326,664171,184603,8/20/2017,9/1/2017,11,14.58,3.58,97,11-Florence,burlington,Friend/Relative Referral,347.26
3327,663814,184611,8/9/2017,8/21/2017,11,14.58,3.58,17.75,11-Florence,Hebron,Friend/Relative Referral,63.545
3328,663807,184644,8/10/2017,8/21/2017,11,14.58,3.58,47,11-Florence,Cresent Springs,,168.26
3329,664067,184738,8/13/2017,8/21/2017,11,14.58,3.58,8,11-Florence,hebron,Friend/Relative Referral,28.64
3330,664069,184739,8/13/2017,8/21/2017,11,14.58,3.58,20,11-Florence,hebron,Friend/Relative Referral,71.6
3331,664068,184742,8/13/2017,8/21/2017,11,14.58,3.58,8,11-Florence,hebron,Friend/Relative Referral,28.64
3332,673229,184768,12/7/2017,12/11/2017,11,14.58,3.58,13.25,06-Akron,akron,Newspaper Ad,47.435
3333,672800,184768,12/4/2017,12/5/2017,10,14,4,24,06-Akron,akron,Newspaper Ad,96
3334,664091,184768,8/15/2017,8/15/2017,9.75,12.87,3.12,8,06-Akron,akron,Newspaper Ad,24.96
3335,666719,184768,10/4/2017,11/15/2017,9.5,12.83,3.33,258.25,06-Akron,akron,Newspaper Ad,859.9725
3336,669484,184871,10/25/2017,11/24/2017,11,14.58,3.58,22.5,12-Chicago,Chicago,,80.55
3337,664266,184871,8/7/2017,10/24/2017,10,13.25,3.25,331.1,12-Chicago,Chicago,,1076.075
3338,664419,185052,8/21/2017,8/25/2017,11,14.58,3.58,37.75,11-Florence,Cincinnati,Friend/Relative Referral,135.145
3339,664929,185052,8/28/2017,8/29/2017,11,14.58,3.58,16.25,11-Florence,Cincinnati,Friend/Relative Referral,58.175
3340,664937,185083,8/29/2017,9/14/2017,11,14.58,3.58,61.25,11-Florence,Cincinnati,Friend/Relative Referral,219.275
3341,664169,185208,8/21/2017,8/28/2017,11,14.58,3.58,8,11-Florence,Erlanger,Friend/Relative Referral,28.64
3342,664513,185298,8/26/2017,8/31/2017,11,14.58,3.58,5,11-Florence,florence,Other web site,17.9
3343,664512,185299,8/26/2017,8/31/2017,11,14.58,3.58,5,11-Florence,florence,Walk-In,17.9
3344,665438,185305,9/5/2017,10/9/2017,11,14.58,3.58,155,11-Florence,Florence,Friend/Relative Referral,554.9
3345,664928,185552,8/28/2017,10/1/2017,11,14.58,3.58,93.25,11-Florence,Erlanger,Friend/Relative Referral,333.835
3346,665034,185662,8/28/2017,8/31/2017,11,14.58,3.58,7.5,11-Florence,Cincinnati,Friend/Relative Referral,26.85
3347,664947,185663,8/30/2017,8/31/2017,11,14.58,3.58,7.5,11-Florence,Cincinnati,Walk-In,26.85
3348,664951,185695,8/30/2017,9/11/2017,11,14.58,3.58,76,11-Florence,florence,Friend/Relative Referral,272.08
3349,665244,185700,9/5/2017,9/6/2017,11,14.58,3.58,8,11-Florence,amelia,Friend/Relative Referral,28.64
3350,665245,185701,9/5/2017,9/5/2017,11,14.58,3.58,8,11-Florence,amelia,Friend/Relative Referral,28.64
3351,665951,185761,9/18/2017,9/20/2017,11,14.58,3.58,24,12-Chicago,Joliet,Craigslist,85.92
